ROUTE_ID;ROUTE_START_TIME;ROUTE_END_TIME
34958144;03.03.2020 15:22:20;04.03.2020 00:55:33
34958151;03.03.2020 13:37:14;03.03.2020 21:37:21
34958153;03.03.2020 06:57:59;03.03.2020 14:17:19
34958159;03.03.2020 07:34:39;03.03.2020 14:40:28
34958161;03.03.2020 15:27:53;03.03.2020 22:09:47
34958175;03.03.2020 05:59:02;03.03.2020 15:56:19
34958176;03.03.2020 20:07:36;04.03.2020 00:20:17
34958178;03.03.2020 14:30:35;03.03.2020 22:35:59
34958181;03.03.2020 07:32:54;03.03.2020 13:49:22
34958182;03.03.2020 14:59:41;03.03.2020 23:53:28
34958183;03.03.2020 10:50:45;03.03.2020 16:59:57
34958185;03.03.2020 17:18:03;03.03.2020 21:45:19
34958198;03.03.2020 12:19:41;03.03.2020 20:23:53
34958204;03.03.2020 06:46:20;03.03.2020 17:58:40
34958209;03.03.2020 15:10:25;04.03.2020 01:12:38
34958212;03.03.2020 14:32:37;03.03.2020 22:34:46
34958220;03.03.2020 06:59:02;03.03.2020 14:38:26
34958226;03.03.2020 13:52:35;03.03.2020 23:10:23
34958234;03.03.2020 07:25:36;03.03.2020 13:23:36
34958239;03.03.2020 15:46:01;03.03.2020 21:15:21
34958240;03.03.2020 12:49:11;03.03.2020 15:53:24
34958245;03.03.2020 07:35:22;03.03.2020 14:17:17
34958250;03.03.2020 14:25:37;03.03.2020 22:56:21
34958254;03.03.2020 14:21:23;03.03.2020 21:38:32
34958255;03.03.2020 08:19:02;03.03.2020 13:27:01
34958258;03.03.2020 15:53:33;03.03.2020 19:10:08
34958264;03.03.2020 10:18:37;03.03.2020 17:09:34
34958268;03.03.2020 06:57:04;03.03.2020 22:08:08
34958289;03.03.2020 08:01:16;03.03.2020 17:11:47
34958300;03.03.2020 06:53:00;03.03.2020 14:50:52
34958302;03.03.2020 15:11:56;03.03.2020 23:18:05
34958328;04.03.2020 07:29:50;04.03.2020 15:26:11
34958336;04.03.2020 06:40:50;04.03.2020 21:14:21
34958346;04.03.2020 17:08:03;05.03.2020 00:01:16
34958347;04.03.2020 07:36:18;04.03.2020 15:36:28
34958352;04.03.2020 21:11:30;05.03.2020 07:20:26
34958353;04.03.2020 16:15:26;04.03.2020 21:12:34
34958365;04.03.2020 15:25:34;05.03.2020 01:02:35
34958366;04.03.2020 08:24:55;04.03.2020 16:28:28
34958372;04.03.2020 08:17:41;04.03.2020 13:05:49
34958373;04.03.2020 14:44:25;04.03.2020 23:21:51
34958387;04.03.2020 07:02:15;04.03.2020 13:18:09
34958388;04.03.2020 12:37:05;04.03.2020 19:24:12
34958396;04.03.2020 07:33:01;04.03.2020 18:23:14
34958408;04.03.2020 14:44:50;04.03.2020 22:50:56
34958410;04.03.2020 06:40:39;04.03.2020 14:43:56
34958414;04.03.2020 07:18:25;04.03.2020 16:40:58
34958420;04.03.2020 17:41:21;05.03.2020 02:20:49
34958438;04.03.2020 13:54:43;04.03.2020 23:11:58
34958439;04.03.2020 07:37:12;04.03.2020 13:08:29
34958447;04.03.2020 21:15:38;05.03.2020 07:19:36
34958463;04.03.2020 06:51:25;04.03.2020 14:18:28
34958466;04.03.2020 14:36:45;04.03.2020 20:57:57
34958473;04.03.2020 18:38:53;04.03.2020 21:41:29
34958475;04.03.2020 08:15:04;04.03.2020 13:18:04
34958476;04.03.2020 10:05:25;04.03.2020 15:55:33
34958477;04.03.2020 07:34:44;04.03.2020 14:19:54
34958478;04.03.2020 15:02:12;04.03.2020 17:16:22
34958479;04.03.2020 14:06:27;04.03.2020 22:32:32
34958485;04.03.2020 14:15:45;04.03.2020 23:16:12
34958491;04.03.2020 13:40:32;04.03.2020 22:10:47
34958501;04.03.2020 06:13:19;04.03.2020 15:42:51
34958503;04.03.2020 16:25:23;04.03.2020 23:12:35
34958505;04.03.2020 22:26:34;05.03.2020 05:51:38
34958524;04.03.2020 08:09:15;04.03.2020 16:32:17
34958525;04.03.2020 05:42:08;04.03.2020 16:19:53
34958526;04.03.2020 15:20:44;04.03.2020 19:31:01
34958530;04.03.2020 06:18:07;04.03.2020 13:20:59
34958531;04.03.2020 11:42:33;04.03.2020 15:19:45
34958545;04.03.2020 18:16:32;05.03.2020 00:16:06
34958547;04.03.2020 00:25:59;04.03.2020 05:30:09
34958548;04.03.2020 14:47:25;04.03.2020 22:26:42
34958555;04.03.2020 06:34:59;04.03.2020 15:21:12
34958556;04.03.2020 13:06:06;04.03.2020 18:03:43
34958559;04.03.2020 16:20:21;04.03.2020 22:19:41
34958560;04.03.2020 20:01:53;05.03.2020 03:51:02
34958561;04.03.2020 15:49:18;04.03.2020 19:50:30
34958573;04.03.2020 19:47:34;04.03.2020 23:14:49
34958582;04.03.2020 06:38:28;04.03.2020 16:01:07
34958584;04.03.2020 09:55:00;04.03.2020 17:15:25
34958585;04.03.2020 16:34:31;04.03.2020 22:34:28
34958587;04.03.2020 14:31:00;04.03.2020 22:16:34
34958588;04.03.2020 07:16:26;04.03.2020 14:57:46
34958595;04.03.2020 14:44:14;04.03.2020 22:44:09
34958599;04.03.2020 06:46:05;04.03.2020 17:02:16
34958607;04.03.2020 07:19:22;04.03.2020 14:07:13
34958614;04.03.2020 09:12:24;04.03.2020 16:44:08
34958618;04.03.2020 16:53:46;05.03.2020 01:54:19
34958619;04.03.2020 07:55:05;04.03.2020 17:59:21
34958625;04.03.2020 06:49:01;04.03.2020 10:13:56
34958637;04.03.2020 06:19:46;04.03.2020 14:45:50
34958649;04.03.2020 14:42:56;04.03.2020 22:12:23
34958650;04.03.2020 06:33:45;04.03.2020 13:47:16
34958655;04.03.2020 14:01:37;04.03.2020 16:33:27
34958656;04.03.2020 07:50:15;04.03.2020 17:58:20
34958659;04.03.2020 15:13:54;05.03.2020 00:00:31
34958665;04.03.2020 15:22:51;04.03.2020 21:20:51
34958668;04.03.2020 07:31:02;04.03.2020 14:11:56
34958675;04.03.2020 07:15:39;04.03.2020 14:47:43
34958677;04.03.2020 14:50:20;05.03.2020 00:04:54
34958691;04.03.2020 22:29:16;05.03.2020 01:37:54
34958692;04.03.2020 19:57:12;05.03.2020 05:29:36
34958694;04.03.2020 02:06:48;04.03.2020 05:47:38
34958695;04.03.2020 04:42:42;04.03.2020 09:01:16
34958707;04.03.2020 07:42:28;04.03.2020 14:33:22
34958710;04.03.2020 13:16:14;04.03.2020 17:22:19
34958722;04.03.2020 06:15:57;04.03.2020 16:13:29
34958748;04.03.2020 06:40:06;04.03.2020 14:19:01
34958749;04.03.2020 14:56:26;04.03.2020 21:40:15
34958753;04.03.2020 06:35:23;04.03.2020 14:46:55
34958754;04.03.2020 14:53:05;04.03.2020 22:40:57
34958765;04.03.2020 07:22:00;04.03.2020 16:02:50
34958774;04.03.2020 16:21:45;04.03.2020 21:46:33
34958779;04.03.2020 15:16:39;04.03.2020 21:15:18
34958780;04.03.2020 20:45:47;05.03.2020 05:07:07
34958796;04.03.2020 07:44:46;04.03.2020 15:46:42
34958798;04.03.2020 14:15:30;05.03.2020 00:28:11
34958811;04.03.2020 07:25:53;04.03.2020 14:09:42
34958812;04.03.2020 13:55:57;04.03.2020 21:58:52
34958816;04.03.2020 06:11:20;04.03.2020 19:53:31
34958829;04.03.2020 12:38:36;04.03.2020 18:11:33
34958831;04.03.2020 16:45:11;04.03.2020 23:57:56
34958841;04.03.2020 16:01:35;04.03.2020 23:06:54
34958842;04.03.2020 22:38:23;05.03.2020 05:11:07
34958860;04.03.2020 20:26:01;05.03.2020 05:28:05
34958871;04.03.2020 07:48:00;04.03.2020 15:25:34
34958881;04.03.2020 14:51:56;04.03.2020 23:50:29
34958882;04.03.2020 07:07:10;04.03.2020 15:10:14
34958887;04.03.2020 06:40:31;04.03.2020 15:49:07
34958891;04.03.2020 15:29:47;04.03.2020 23:26:01
34958901;04.03.2020 07:29:09;04.03.2020 16:29:50
34958902;04.03.2020 08:15:42;04.03.2020 16:01:44
34958916;04.03.2020 14:15:18;04.03.2020 23:06:47
34958920;04.03.2020 07:12:46;04.03.2020 13:41:21
34958938;04.03.2020 06:51:42;04.03.2020 17:47:31
34958947;04.03.2020 14:59:55;04.03.2020 22:30:38
34958948;04.03.2020 06:46:40;04.03.2020 17:29:55
34958953;04.03.2020 06:05:56;04.03.2020 13:58:26
34958955;04.03.2020 15:23:00;04.03.2020 21:50:23
34958961;04.03.2020 03:28:11;04.03.2020 06:56:24
34958962;04.03.2020 19:59:39;05.03.2020 03:10:05
34958978;04.03.2020 06:57:29;04.03.2020 17:06:54
34958984;04.03.2020 21:59:18;05.03.2020 05:02:49
34958994;04.03.2020 14:06:34;04.03.2020 22:19:53
34958999;04.03.2020 22:22:00;05.03.2020 05:43:41
34959002;04.03.2020 07:44:50;04.03.2020 17:46:53
34959003;04.03.2020 16:27:08;04.03.2020 21:34:02
34959004;04.03.2020 07:41:20;04.03.2020 15:48:38
34959007;04.03.2020 15:31:57;04.03.2020 20:36:16
34959017;04.03.2020 13:40:22;04.03.2020 23:32:59
34959026;04.03.2020 06:23:52;05.03.2020 00:39:33
34959040;04.03.2020 06:00:58;04.03.2020 16:50:38
34959042;04.03.2020 15:29:13;04.03.2020 18:39:39
34959064;04.03.2020 20:05:50;05.03.2020 02:08:27
34959067;04.03.2020 02:32:05;04.03.2020 05:10:03
34959068;04.03.2020 14:46:35;04.03.2020 21:19:33
34959072;04.03.2020 07:50:55;04.03.2020 13:52:12
34959076;04.03.2020 14:53:46;04.03.2020 23:19:57
34959080;04.03.2020 13:56:32;04.03.2020 23:35:54
34959082;04.03.2020 07:55:44;04.03.2020 14:46:18
34959084;04.03.2020 07:45:00;04.03.2020 18:47:54
34959089;04.03.2020 15:33:54;04.03.2020 21:44:57
34959094;04.03.2020 06:40:18;04.03.2020 13:57:53
34959096;04.03.2020 03:28:19;04.03.2020 06:31:47
34959099;04.03.2020 06:34:55;04.03.2020 18:49:23
34959102;04.03.2020 05:37:42;04.03.2020 07:11:17
34959106;04.03.2020 00:37:42;04.03.2020 03:44:30
34959109;04.03.2020 22:17:30;05.03.2020 01:35:39
34959115;04.03.2020 06:04:51;04.03.2020 17:15:04
34959125;04.03.2020 07:11:48;04.03.2020 15:40:50
34959126;04.03.2020 15:55:03;04.03.2020 23:48:03
34959134;04.03.2020 16:18:17;04.03.2020 19:51:44
34959136;04.03.2020 15:24:03;04.03.2020 20:44:51
34959141;04.03.2020 20:36:31;05.03.2020 03:57:13
34959142;04.03.2020 07:01:24;04.03.2020 10:18:10
34959143;04.03.2020 14:09:20;04.03.2020 15:25:43
34959147;04.03.2020 22:01:15;05.03.2020 05:26:32
34959156;04.03.2020 15:42:42;05.03.2020 00:11:49
34959157;04.03.2020 15:03:21;04.03.2020 23:44:53
34959164;04.03.2020 00:33:29;04.03.2020 06:09:06
34959169;04.03.2020 07:25:59;04.03.2020 15:25:35
34959177;04.03.2020 05:56:10;04.03.2020 15:48:54
34959187;04.03.2020 15:08:05;04.03.2020 22:27:51
34959188;04.03.2020 06:58:02;04.03.2020 14:37:36
34959194;04.03.2020 07:09:58;04.03.2020 17:51:45
34959205;04.03.2020 06:59:09;04.03.2020 15:50:47
34959206;04.03.2020 06:11:10;04.03.2020 19:14:06
34959224;04.03.2020 06:10:26;04.03.2020 19:36:44
34959240;04.03.2020 16:00:05;05.03.2020 00:34:08
34959241;04.03.2020 07:52:24;04.03.2020 17:30:19
34959246;04.03.2020 07:10:12;04.03.2020 14:46:55
34959250;04.03.2020 15:07:32;04.03.2020 21:19:44
34959259;04.03.2020 17:36:34;04.03.2020 19:32:03
34959260;04.03.2020 08:02:13;04.03.2020 16:04:13
34959261;04.03.2020 13:45:21;04.03.2020 15:28:51
34959262;04.03.2020 15:35:32;04.03.2020 23:38:38
34959283;04.03.2020 06:03:20;04.03.2020 15:28:56
34959284;04.03.2020 07:29:53;04.03.2020 16:02:22
34959285;04.03.2020 15:17:19;04.03.2020 22:16:50
34959286;04.03.2020 15:17:14;04.03.2020 22:34:43
34959308;04.03.2020 17:48:56;04.03.2020 22:29:33
34959309;04.03.2020 21:10:46;04.03.2020 23:39:53
34959312;04.03.2020 10:46:27;04.03.2020 17:43:25
34959313;04.03.2020 15:24:07;05.03.2020 02:18:18
34959326;04.03.2020 06:10:38;04.03.2020 17:16:32
34959327;04.03.2020 07:10:00;04.03.2020 13:25:53
34959328;04.03.2020 14:22:17;04.03.2020 23:26:47
34959339;04.03.2020 07:00:37;04.03.2020 14:45:35
34959341;04.03.2020 14:11:09;04.03.2020 23:30:45
34959348;04.03.2020 12:33:18;04.03.2020 18:07:58
34959350;04.03.2020 17:17:17;04.03.2020 22:15:57
34959356;04.03.2020 14:08:06;04.03.2020 22:31:08
34959358;04.03.2020 12:41:36;04.03.2020 15:29:22
34959367;04.03.2020 07:38:16;04.03.2020 14:27:48
34959369;04.03.2020 14:44:36;04.03.2020 21:54:48
34959381;04.03.2020 10:38:50;04.03.2020 17:26:01
34959382;04.03.2020 15:35:06;04.03.2020 19:37:28
34959388;04.03.2020 14:33:40;04.03.2020 21:55:37
34959389;04.03.2020 07:54:49;04.03.2020 13:33:31
34959408;04.03.2020 06:43:42;04.03.2020 12:54:22
34959409;04.03.2020 14:33:02;05.03.2020 00:02:48
34959412;04.03.2020 15:16:46;04.03.2020 18:51:16
34959413;04.03.2020 07:17:00;04.03.2020 15:58:07
34959421;04.03.2020 06:59:17;04.03.2020 12:09:30
34959422;04.03.2020 10:51:59;04.03.2020 15:43:05
34959424;04.03.2020 08:04:11;04.03.2020 16:35:51
34959434;04.03.2020 14:30:46;04.03.2020 18:19:21
34959435;04.03.2020 18:05:12;04.03.2020 23:37:47
34959439;04.03.2020 10:28:16;04.03.2020 14:37:24
34959440;04.03.2020 12:59:07;04.03.2020 15:40:20
34959452;05.03.2020 15:53:11;05.03.2020 22:15:27
34959454;05.03.2020 07:13:09;05.03.2020 20:02:40
34959458;05.03.2020 07:42:51;05.03.2020 15:28:40
34959470;05.03.2020 08:46:52;05.03.2020 18:04:32
34959479;05.03.2020 07:23:16;05.03.2020 14:51:18
34959480;05.03.2020 14:08:56;05.03.2020 22:51:09
34959500;05.03.2020 06:16:08;05.03.2020 20:42:52
34959501;05.03.2020 07:46:05;05.03.2020 17:17:49
34959504;05.03.2020 16:38:39;05.03.2020 21:33:36
34959516;05.03.2020 14:42:00;05.03.2020 23:31:22
34959517;05.03.2020 06:16:23;05.03.2020 14:12:33
34959518;05.03.2020 16:07:15;05.03.2020 21:23:43
34959520;05.03.2020 21:12:46;06.03.2020 04:51:02
34959530;05.03.2020 07:03:15;05.03.2020 15:48:39
34959541;05.03.2020 06:50:59;05.03.2020 14:19:27
34959543;05.03.2020 14:32:09;05.03.2020 22:03:22
34959556;05.03.2020 21:18:42;06.03.2020 05:50:25
34959568;05.03.2020 18:48:33;06.03.2020 03:20:57
34959572;05.03.2020 14:06:05;05.03.2020 22:17:55
34959580;05.03.2020 07:54:14;05.03.2020 17:54:44
34959581;05.03.2020 06:34:07;05.03.2020 13:08:38
34959586;05.03.2020 14:47:40;05.03.2020 23:19:17
34959587;05.03.2020 07:59:04;05.03.2020 14:27:19
34959591;05.03.2020 07:42:47;05.03.2020 13:58:05
34959596;05.03.2020 13:23:32;05.03.2020 22:01:21
34959606;05.03.2020 06:55:41;05.03.2020 16:27:01
34959617;05.03.2020 14:03:59;05.03.2020 22:11:00
34959626;05.03.2020 07:41:44;05.03.2020 16:13:37
34959627;05.03.2020 14:57:50;05.03.2020 20:43:41
34959630;05.03.2020 07:17:21;05.03.2020 14:34:07
34959631;05.03.2020 10:04:31;05.03.2020 16:16:32
34959633;05.03.2020 15:00:50;05.03.2020 22:25:31
34959638;05.03.2020 06:24:28;05.03.2020 16:04:06
34959639;05.03.2020 15:02:12;05.03.2020 18:11:47
34959656;05.03.2020 08:34:04;05.03.2020 18:35:56
34959657;05.03.2020 16:50:23;05.03.2020 23:15:47
34959664;04.03.2020 23:10:05;05.03.2020 07:07:53
34959665;05.03.2020 18:00:55;06.03.2020 00:01:37
34959671;05.03.2020 15:05:22;05.03.2020 20:36:36
34959672;05.03.2020 19:03:15;05.03.2020 22:54:03
34959679;05.03.2020 16:51:28;05.03.2020 23:50:56
34959681;05.03.2020 07:17:42;05.03.2020 17:14:36
34959683;05.03.2020 05:10:35;05.03.2020 14:19:02
34959690;05.03.2020 22:31:48;06.03.2020 08:41:26
34959691;05.03.2020 22:27:52;06.03.2020 07:04:08
34959692;05.03.2020 15:55:58;05.03.2020 22:44:54
34959703;05.03.2020 06:21:13;05.03.2020 14:05:11
34959711;05.03.2020 14:38:33;05.03.2020 22:32:50
34959714;05.03.2020 06:46:12;05.03.2020 14:41:04
34959719;05.03.2020 07:45:14;05.03.2020 15:25:28
34959720;05.03.2020 15:28:38;05.03.2020 23:37:05
34959724;05.03.2020 13:13:27;05.03.2020 22:38:14
34959731;05.03.2020 06:45:53;05.03.2020 11:37:54
34959732;05.03.2020 10:25:32;05.03.2020 16:52:23
34959734;05.03.2020 18:05:57;05.03.2020 22:19:33
34959735;05.03.2020 15:07:31;05.03.2020 21:06:48
34959738;05.03.2020 19:46:38;05.03.2020 23:54:14
34959742;05.03.2020 14:02:02;05.03.2020 22:13:58
34959743;05.03.2020 09:23:45;05.03.2020 16:45:27
34959745;05.03.2020 12:57:01;05.03.2020 18:43:39
34959757;05.03.2020 05:46:28;05.03.2020 16:22:14
34959763;05.03.2020 14:25:52;05.03.2020 21:04:08
34959768;05.03.2020 07:01:22;05.03.2020 14:24:15
34959773;05.03.2020 15:35:50;06.03.2020 00:19:13
34959775;05.03.2020 14:34:04;05.03.2020 17:18:52
34959778;05.03.2020 17:04:45;06.03.2020 01:02:52
34959782;05.03.2020 08:37:07;05.03.2020 17:53:36
34959783;05.03.2020 06:27:58;05.03.2020 15:09:37
34959799;05.03.2020 07:28:52;05.03.2020 14:17:02
34959800;05.03.2020 15:23:55;06.03.2020 00:15:29
34959805;05.03.2020 04:37:50;05.03.2020 06:41:58
34959812;05.03.2020 22:26:31;06.03.2020 04:01:07
34959813;05.03.2020 00:38:47;05.03.2020 04:00:45
34959816;05.03.2020 07:52:23;05.03.2020 19:05:47
34959819;05.03.2020 07:41:26;05.03.2020 16:32:48
34959841;05.03.2020 19:51:32;06.03.2020 03:23:38
34959865;05.03.2020 06:06:48;05.03.2020 15:33:05
34959866;05.03.2020 14:55:26;05.03.2020 23:27:15
34959870;05.03.2020 13:00:49;05.03.2020 15:18:56
34959872;05.03.2020 06:06:40;05.03.2020 13:55:13
34959890;05.03.2020 06:30:39;05.03.2020 13:21:25
34959891;05.03.2020 14:24:09;05.03.2020 22:32:17
34959894;05.03.2020 06:56:06;05.03.2020 16:57:10
34959895;05.03.2020 15:50:18;05.03.2020 22:03:10
34959906;05.03.2020 07:13:50;05.03.2020 14:56:46
34959908;05.03.2020 15:15:29;05.03.2020 22:38:42
34959922;05.03.2020 07:29:34;05.03.2020 15:22:32
34959923;05.03.2020 13:54:23;06.03.2020 00:02:40
34959928;05.03.2020 15:25:41;05.03.2020 22:03:05
34959932;05.03.2020 20:29:20;06.03.2020 04:08:05
34959938;05.03.2020 12:58:06;05.03.2020 17:20:59
34959939;05.03.2020 16:07:54;05.03.2020 21:40:49
34959947;05.03.2020 07:10:20;05.03.2020 17:23:06
34959964;05.03.2020 15:18:52;05.03.2020 20:08:58
34959965;05.03.2020 21:34:20;06.03.2020 05:30:47
34959979;05.03.2020 20:14:24;06.03.2020 05:15:58
34959994;05.03.2020 06:18:04;05.03.2020 19:38:58
34960000;05.03.2020 14:43:32;05.03.2020 23:43:21
34960001;05.03.2020 07:02:19;05.03.2020 14:40:43
34960016;05.03.2020 07:34:38;05.03.2020 16:45:11
34960028;05.03.2020 07:12:09;05.03.2020 13:25:37
34960029;05.03.2020 14:38:24;05.03.2020 22:49:57
34960039;05.03.2020 07:19:49;05.03.2020 14:29:48
34960040;05.03.2020 13:38:07;05.03.2020 17:39:33
34960053;05.03.2020 13:44:59;05.03.2020 21:21:07
34960058;05.03.2020 14:49:04;05.03.2020 23:12:39
34960059;05.03.2020 06:12:53;05.03.2020 15:22:15
34960063;05.03.2020 14:47:24;06.03.2020 00:03:42
34960064;05.03.2020 06:45:11;05.03.2020 15:00:42
34960082;05.03.2020 08:21:37;05.03.2020 19:44:36
34960098;05.03.2020 21:41:41;06.03.2020 06:29:37
34960109;05.03.2020 07:44:08;05.03.2020 17:25:47
34960112;05.03.2020 14:24:38;06.03.2020 00:05:37
34960116;05.03.2020 07:41:13;05.03.2020 16:23:38
34960125;05.03.2020 13:23:42;05.03.2020 22:52:31
34960127;05.03.2020 02:02:24;05.03.2020 04:52:13
34960132;05.03.2020 05:47:21;05.03.2020 16:58:24
34960146;05.03.2020 07:28:40;05.03.2020 18:27:04
34960154;05.03.2020 05:54:41;05.03.2020 15:08:50
34960155;05.03.2020 14:05:37;05.03.2020 18:50:17
34960159;05.03.2020 07:35:55;05.03.2020 16:08:56
34960160;05.03.2020 16:08:58;05.03.2020 22:32:00
34960178;05.03.2020 20:51:04;06.03.2020 02:02:56
34960183;05.03.2020 16:36:03;05.03.2020 22:02:48
34960184;05.03.2020 01:28:12;05.03.2020 05:17:59
34960185;05.03.2020 22:43:40;06.03.2020 05:07:25
34960189;05.03.2020 08:07:44;05.03.2020 15:52:56
34960191;05.03.2020 14:22:23;05.03.2020 23:04:13
34960193;05.03.2020 12:00:03;05.03.2020 15:25:07
34960195;05.03.2020 05:52:35;05.03.2020 13:33:50
34960200;05.03.2020 15:26:08;05.03.2020 22:54:48
34960203;05.03.2020 07:11:32;05.03.2020 14:42:27
34960212;05.03.2020 22:29:39;06.03.2020 02:06:51
34960213;05.03.2020 03:28:25;05.03.2020 07:15:07
34960216;05.03.2020 00:25:02;05.03.2020 03:39:45
34960224;05.03.2020 06:56:39;05.03.2020 15:01:22
34960226;05.03.2020 14:27:15;05.03.2020 21:39:42
34960231;05.03.2020 07:28:52;05.03.2020 14:23:13
34960232;05.03.2020 07:57:07;05.03.2020 18:09:32
34960234;05.03.2020 14:49:12;05.03.2020 21:39:30
34960247;05.03.2020 06:18:37;05.03.2020 09:49:36
34960248;05.03.2020 09:39:49;05.03.2020 15:16:51
34960249;05.03.2020 15:43:53;05.03.2020 20:01:54
34960253;05.03.2020 06:58:01;05.03.2020 17:18:52
34960262;05.03.2020 21:43:40;06.03.2020 06:02:21
34960275;05.03.2020 15:17:16;06.03.2020 00:52:10
34960276;04.03.2020 23:46:09;05.03.2020 04:27:31
34960293;05.03.2020 07:02:40;05.03.2020 15:57:56
34960299;05.03.2020 05:46:20;05.03.2020 15:19:19
34960304;05.03.2020 20:53:05;06.03.2020 04:33:14
34960305;05.03.2020 15:32:55;05.03.2020 21:56:27
34960310;05.03.2020 15:35:09;05.03.2020 23:35:14
34960311;05.03.2020 06:37:14;05.03.2020 15:18:23
34960317;05.03.2020 06:36:56;05.03.2020 20:56:54
34960319;05.03.2020 14:34:28;05.03.2020 20:59:35
34960320;05.03.2020 21:30:50;06.03.2020 00:42:01
34960332;05.03.2020 06:49:05;05.03.2020 14:58:43
34960333;05.03.2020 13:34:32;05.03.2020 16:17:35
34960338;05.03.2020 12:43:17;05.03.2020 18:16:18
34960339;05.03.2020 17:43:35;05.03.2020 21:41:01
34960348;05.03.2020 06:59:24;05.03.2020 19:42:49
34960352;05.03.2020 14:54:45;05.03.2020 21:39:32
34960353;05.03.2020 07:05:23;05.03.2020 14:34:19
34960369;05.03.2020 16:00:45;06.03.2020 00:27:01
34960378;05.03.2020 05:52:55;05.03.2020 15:39:06
34960381;05.03.2020 15:37:39;05.03.2020 22:57:51
34960387;05.03.2020 07:38:38;05.03.2020 15:24:32
34960396;05.03.2020 14:45:09;05.03.2020 23:51:02
34960404;05.03.2020 07:42:36;05.03.2020 13:24:38
34960406;05.03.2020 07:57:46;05.03.2020 17:35:51
34960414;05.03.2020 15:27:03;05.03.2020 22:48:55
34960417;05.03.2020 06:27:53;05.03.2020 15:51:28
34960423;05.03.2020 14:55:39;05.03.2020 19:13:38
34960425;05.03.2020 10:18:01;05.03.2020 16:27:04
34960428;05.03.2020 15:21:46;06.03.2020 00:47:22
34960439;05.03.2020 06:43:37;05.03.2020 16:19:34
34960440;05.03.2020 15:37:00;05.03.2020 23:43:36
34960454;05.03.2020 06:53:14;05.03.2020 13:49:21
34960455;05.03.2020 13:53:11;05.03.2020 23:31:55
34960464;05.03.2020 21:06:42;05.03.2020 23:30:03
34960465;05.03.2020 11:22:00;05.03.2020 16:41:27
34960468;05.03.2020 15:02:15;05.03.2020 21:14:50
34960469;05.03.2020 14:23:04;05.03.2020 23:13:04
34960470;05.03.2020 12:27:18;05.03.2020 15:58:25
34960482;05.03.2020 06:29:19;05.03.2020 15:41:58
34960489;05.03.2020 08:00:59;05.03.2020 16:18:39
34960491;05.03.2020 15:53:11;05.03.2020 22:58:25
34960503;05.03.2020 12:25:15;05.03.2020 19:54:11
34960504;05.03.2020 19:16:05;05.03.2020 22:52:34
34960509;05.03.2020 10:48:05;05.03.2020 19:49:38
34960523;05.03.2020 07:32:58;05.03.2020 13:47:21
34960524;05.03.2020 15:29:18;06.03.2020 00:00:53
34960531;05.03.2020 07:39:26;05.03.2020 11:47:53
34960532;05.03.2020 11:07:12;05.03.2020 16:07:16
34960534;05.03.2020 14:42:19;05.03.2020 22:49:20
34960536;05.03.2020 08:08:36;05.03.2020 13:06:01
34960542;05.03.2020 15:48:44;05.03.2020 20:46:38
34960543;05.03.2020 19:41:25;05.03.2020 23:07:51
34960550;05.03.2020 10:25:02;05.03.2020 16:21:49
34960554;05.03.2020 20:35:46;05.03.2020 23:01:15
34960558;05.03.2020 13:30:53;05.03.2020 19:38:59
34960559;05.03.2020 19:04:36;05.03.2020 21:01:21
34960571;05.03.2020 07:31:16;05.03.2020 17:20:38
34960685;06.03.2020 07:47:34;06.03.2020 15:09:38
34960687;06.03.2020 14:09:59;06.03.2020 23:19:08
34960693;06.03.2020 07:06:39;06.03.2020 21:14:16
34960706;06.03.2020 07:06:38;06.03.2020 15:09:08
34960708;06.03.2020 13:54:16;06.03.2020 20:32:52
34960717;06.03.2020 07:45:24;06.03.2020 17:33:04
34960722;06.03.2020 07:42:42;06.03.2020 19:22:37
34960732;06.03.2020 15:49:28;07.03.2020 00:22:26
34960734;06.03.2020 06:00:23;06.03.2020 16:01:48
34960738;06.03.2020 06:51:31;06.03.2020 16:15:28
34960742;06.03.2020 14:58:39;06.03.2020 17:52:01
34960745;06.03.2020 21:58:36;06.03.2020 22:52:51
34960753;06.03.2020 06:45:53;06.03.2020 23:28:58
34960766;06.03.2020 07:27:53;06.03.2020 13:12:34
34960767;06.03.2020 13:45:36;06.03.2020 21:47:48
34960771;06.03.2020 21:54:38;06.03.2020 23:34:54
34960774;06.03.2020 16:01:00;06.03.2020 21:54:40
34960786;06.03.2020 13:18:36;06.03.2020 21:42:57
34960791;06.03.2020 14:47:29;07.03.2020 00:26:53
34960793;06.03.2020 07:42:44;06.03.2020 15:27:10
34960796;06.03.2020 14:44:14;06.03.2020 23:27:55
